EventID;Version;DetailedMessage;MinimumOSRequirement
4769;0;"A Kerberos service ticket was requested.

Account Information:
 Account Name:  %1
 Account Domain:  %2
 Logon GUID:  %10

Service Information:
 Service Name:  %3
 Service ID:  %4

Network Information:
 Client Address:  %7
 Client Port:  %8

Additional Information:
 Ticket Options:  %5
 Ticket Encryption Type: %6
 Failure Code:  %9
 Transited Services: %11

This event is generated every time access is requested to a resource such as a computer or a Windows service.  The service name indicates the resource to which access was requested.

This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.  The logon event occurs on the machine that was accessed, which is often a different machine than the domain controller which issued the service ticket.

Ticket options, encryption types, and failure codes are defined in RFC 4120.";Windows Vista, Windows Server 2008
4770;0;"A Kerberos service ticket was renewed.

Account Information:
 Account Name:  %1
 Account Domain:  %2

Service Information:
 Service Name:  %3
 Service ID:  %4

Network Information:
 Client Address:  %7
 Client Port:  %8

Additional Information:
 Ticket Options:  %5
 Ticket Encryption Type: %6

Ticket options and encryption types are defined in RFC 4120.";Windows Vista, Windows Server 2008
4771;0;"Kerberos pre-authentication failed.

Account Information:
 Security ID:  %2
 Account Name:  %1

Service Information:
 Service Name:  %3

Network Information:
 Client Address:  %7
 Client Port:  %8

Additional Information:
 Ticket Options:  %4
 Failure Code:  %5
 Pre-Authentication Type: %6

Certificate Information:
 Certificate Issuer Name:  %9
 Certificate Serial Number:  %10
 Certificate Thumbprint:  %11

Certificate information is only provided if a certificate was used for pre-authentication.

Pre-authentication types, ticket options and failure codes are defined in RFC 4120.

If the ticket was malformed or damaged during transit and could not be decrypted, then many fields in this event might not be present.";Windows Vista, Windows Server 2008
4772;0;"A Kerberos authentication ticket request failed.

Account Information:
 Account Name:  %1
 Supplied Realm Name: %2

Service Information:
 Service Name: %3

Network Information:
 Client Address: %6
 Client Port: %7

Additional Information:
 Ticket Options: %4
 Failure Code: %5

Ticket options and failure codes are defined in RFC 4120.";Windows Vista, Windows Server 2008
4773;0;"A Kerberos service ticket request failed.

Account Information:
 Account Name:  %1
 Account Domain:  %2

Service Information:
 Service Name: %3

Network Information:
 Client Address: %6
 Client Port: %7

Additional Information:
 Ticket Options: %4
 Failure Code: %5

Ticket options and failure codes are defined in RFC 4120.";Windows Vista, Windows Server 2008
4774;0;"An account was mapped for logon.

Authentication Package: %1
Account UPN: %2
Mapped Name: %3";Windows Vista, Windows Server 2008
4775;0;"An account could not be mapped for logon.

Authentication Package:  %1
Account Name:  %2";Windows Vista, Windows Server 2008
4776;0;"The domain controller attempted to validate the credentials for an account.

Authentication Package: %1
Logon Account: %2
Source Workstation: %3
Error Code: %4";Windows Vista, Windows Server 2008
4777;0;"The domain controller failed to validate the credentials for an account.

Authentication Package: %1
Logon Account: %2
Source Workstation: %3
Error Code: %4";Windows Vista, Windows Server 2008
4778;0;"A session was reconnected to a Window Station.

Subject:
 Account Name:  %1
 Account Domain:  %2
 Logon ID:  %3

Session:
 Session Name:  %4

Additional Information:
 Client Name:  %5
 Client Address:  %6

This event is generated when a user reconnects to an existing Terminal Services session, or when a user switches to an existing desktop using Fast User Switching.";Windows Vista, Windows Server 2008
4779;0;"A session was disconnected from a Window Station.

Subject:
 Account Name:  %1
 Account Domain:  %2
 Logon ID:  %3

Session:
 Session Name:  %4

Additional Information:
 Client Name:  %5
 Client Address:  %6

This event is generated when a user disconnects from an existing Terminal Services session, or when a user switches away from an existing desktop using Fast User Switching.";Windows Vista, Windows Server 2008
4780;0;"The ACL was set on accounts which are members of administrators groups.


Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Target Account:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges:  %8

Every hour, the Windows domain controller that holds the primary domain controller (PDC) Flexible Single Master Operation (FSMO) role compares the ACL on all security principal accounts (users, groups, and machine accounts) present for its domain in Active Directory and that are in administrative groups against the ACL on the AdminSDHolder object.  If the ACL on the principal account differs from the ACL on the AdminSDHolder object, then the ACL on the principal account is reset to match the ACL on the AdminSDHolder object and this event is generated.";Windows Vista, Windows Server 2008
4781;0;"The name of an account was changed.

Subject:
 Security ID:  %5
 Account Name:  %6
 Account Domain:  %7
 Logon ID:  %8

Target Account:
 Security ID:  %4
 Account Domain:  %3
 Old Account Name: %1
 New Account Name: %2

Additional Information:
 Privileges:  %9";Windows Vista, Windows Server 2008
4782;0;"The password hash an account was accessed.

Subject:
 Security ID:  %3
 Account Name:  %4
 Account Domain:  %5
 Logon ID:  %6

Target Account:
 Account Name:  %1
 Account Domain:  %2";Windows Vista, Windows Server 2008
4783;0;"A basic application group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4784;0;"A basic application group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4785;0;"A member was added to a basic application group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4785;1;"A member was added to a basic application group.

              Subject:
                  Security ID:        %6
                  Account Name:        %7
                  Account Domain:        %8
                  Logon ID:        %9

              Member:
                  Security ID:        %2
                  Account Name:        %1

              Group:
                  Security ID:        %5
                  Group Name:        %3
                  Group Domain:        %4

              Additional Information:
                  Privileges:        %10
              Expiration time:        %11
";Windows Vista, Windows Server 2008
4786;0;"A member was removed from a basic application group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Group Name:  %3
 Group Domain:  %4

Additional Information:
 Privileges:  %10";Windows Vista, Windows Server 2008
4787;0;"A non-member was added to a basic application group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Account Name:  %3
 Account Domain:  %4

Additional Information:
 Privileges:  %10

A non-member is an account that is explicitly excluded from membership in a basic application group.  Even if the account is specified as a member of the application group, either explicitly or through nested group membership, the account will not be treated as a group member if it is listed as a non-member.";Windows Vista, Windows Server 2008
4788;0;"A non-member was removed from a basic application group.

Subject:
 Security ID:  %6
 Account Name:  %7
 Account Domain:  %8
 Logon ID:  %9

Member:
 Security ID:  %2
 Account Name:  %1

Group:
 Security ID:  %5
 Account Name:  %3
 Account Domain:  %4

Additional Information:
 Privileges:  %10

A non-member is an account that is explicitly excluded from membership in a basic application group.  Even if the account is specified as a member of the application group, either explicitly or through nested group membership, the account will not be treated as a group member if it is listed as a non-member.";Windows Vista, Windows Server 2008
4789;0;"A basic application group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4790;0;"An LDAP query group was created.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4791;0;"A basic application group was changed.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Attributes:
 SAM Account Name: %9
 SID History:  %10

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4792;0;"An LDAP query group was deleted.

Subject:
 Security ID:  %4
 Account Name:  %5
 Account Domain:  %6
 Logon ID:  %7

Group:
 Security ID:  %3
 Account Name:  %1
 Account Domain:  %2

Additional Information:
 Privileges:  %8";Windows Vista, Windows Server 2008
4793;0;"The Password Policy Checking API was called.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Additional Information:
 Caller Workstation: %5
 Provided Account Name (unauthenticated): %6
 Status Code: %7";Windows Vista, Windows Server 2008
4794;0;"An attempt was made to set the Directory Services Restore Mode
administrator password.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Additional Information:
 Caller Workstation: %5
 Status Code: %6";Windows Vista, Windows Server 2008
4797;0;"An attempt was made to query the existence of a blank password for an account.
  
  Subject:
   Security ID:        %1
   Account Name:        %2
   Account Domain:        %3
   Logon ID:        %4
  
  Additional Information:
   Caller Workstation:    %5
   Target Account Name:    %6
   Target Account Domain:    %7";Windows 8, Windows Server 2012
4798;0;"A user's local group membership was enumerated.

              Subject:
                  Security ID:        %4
                  Account Name:        %5
                  Account Domain:        %6
                  Logon ID:        %7

              User:
                  Security ID:        %3
                  Account Name:        %1
                  Account Domain:        %2

              Process Information:
                  Process ID:        %8
                  Process Name:        %9
";Windows 10
4799;0;"A security-enabled local group membership was enumerated.

              Subject:
                  Security ID:        %4
                  Account Name:        %5
                  Account Domain:        %6
                  Logon ID:        %7

              Group:
                  Security ID:        %3
                  Group Name:        %1
                  Group Domain:        %2

              Process Information:
                  Process ID:        %8
                  Process Name:        %9
";Windows 10
4800;0;"The workstation was locked.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4
 Session ID: %5";Windows Vista, Windows Server 2008
4801;0;"The workstation was unlocked.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4
 Session ID: %5";Windows Vista, Windows Server 2008
4802;0;"The screen saver was invoked.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4
 Session ID: %5";Windows Vista, Windows Server 2008
4803;0;"The screen saver was dismissed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4
 Session ID: %5";Windows Vista, Windows Server 2008
4816;0;"RPC detected an integrity violation while decrypting an incoming message.

Peer Name: %1
Protocol Sequence: %2
Security Error: %3";Windows Vista, Windows Server 2008
4816;1;"RPC detected an integrity violation while decrypting an incoming message.

              Peer Name:    %1
              Protocol Sequence:    %2
              Security Error:    %3
";Windows Vista, Windows Server 2008
4817;0;"A handle to an object was requested.

Subject:
 Security ID: %1
 Account Name: %2
 Account Domain: %3
Logon ID: %4

Object:
 Object Server:%5
 Object Type:%6
 Object Name: %7
 Handle ID: %8

Process Information:
 Process ID: %15
 Process Name: %16

Access Request Information:
 Transaction ID: %9
 Accesses: %10
 Access Reasons: %11
 Access Mask: %12
 Privileges Used for Access Check: %13
 Restricted SID Count: %14";Windows 7, Windows Server 2008 R2
4818;0;"Proposed Central Access Policy does not grant the same access permissions as the current Central Access Policy.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Server:  %5
 Object Type:  %6
 Object Name:  %7
 Handle ID:  %8
 
Process Information:
 Process ID: %9
 Process Name: %10
 
Current Central Access Policy results:
   Access Reasons:  %11

Proposed Central Access Policy results that differ from the current Central Access Policy results: 
  Access Reasons:  %12
";Windows 8, Windows Server 2012
4819;0;"Central Access Policies on the machine have been changed. 
Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Server:  %5
 Object Type:  %6
  
CAPs Added: %7
CAPs Deleted: %8
CAPs Modified: %9
CAPs As-Is: %10
   ";Windows 8, Windows Server 2012
4820;0;"A Kerberos Ticket-granting-ticket (TGT) was denied because the device does not meet the access control restrictions.

  Account Information:
   Account Name:        %1
   Supplied Realm Name:    %2
   User ID:            %3

  Authentication Policy Information:
   Silo Name:        %16
   Policy Name:        %17
   TGT Lifetime:        %18

  Device Information:
   Device Name:        %4

  Service Information:
   Service Name:        %5
   Service ID:        %6

  Network Information:
   Client Address:        %11
   Client Port:        %12

  Additional Information:
   Ticket Options:        %7
   Result Code:        %8
   Ticket Encryption Type:    %9
   Pre-Authentication Type:    %10

  Certificate Information:
   Certificate Issuer Name:        %13
   Certificate Serial Number:    %14
   Certificate Thumbprint:        %15

  Certificate information is only provided if a certificate was used for pre-authentication.

  Pre-authentication types, ticket options, encryption types and result codes are defined in RFC 4120.
";Windows 8, Windows Server 2012
4821;0;"A Kerberos service ticket was denied because the user, device, or both does not meet the access control restrictions.

  Account Information:
   Account Name:        %1
   Account Domain:        %2
   Logon GUID:        %11

  Authentication Policy Information:
   Silo Name:        %13
   Policy Name:        %14

  Device Information:
   Device Name:        %3

  Service Information:
   Service Name:        %4
   Service ID:        %5

  Network Information:
   Client Address:        %8
   Client Port:        %9

  Additional Information:
   Ticket Options:        %6
   Ticket Encryption Type:    %7
   Failure Code:        %10
   Transited Services:    %12

  This event is generated every time access is requested to a resource such as a computer or a Windows
  service.  The service name indicates the resource to which access was requested.

  This event can be correlated with Windows logon events by comparing the Logon GUID fields in each event.
   The logon event occurs on the machine that was accessed, which is often a different machine than the
  domain controller which issued the service ticket.

  Ticket options, encryption types, and failure codes are defined in RFC 4120.";
4822;0;"NTLM authentication failed because the account was a member of the Protected User group.
  
  Account Name:    %1
  Device Name:    %2
  Error Code:    %3";Windows 8.1, Windows Server 2012 R2
4823;0;"NTLM authentication failed because access control restrictions are required.
  
  Account Name:    %1
  Device Name:    %2
  Error Code:    %3
  
  Authentication Policy Information:
  Silo Name:    %4
  PolicyName:    %5";Windows 8.1, Windows Server 2012 R2
4824;0;"Kerberos preauthentication by using DES or RC4 failed because the account was a member of the Protected User group.

              Account Information:
                  Security ID:        %2
                  Account Name:        %1

              Service Information:
                  Service Name:        %3

              Network Information:
                  Client Address:        %7
                  Client Port:        %8

              Additional Information:
                  Ticket Options:        %4
                  Failure Code:        %5
                  Pre-Authentication Type:    %6

              Certificate Information:
                  Certificate Issuer Name:        %9
                  Certificate Serial Number:     %10
                  Certificate Thumbprint:        %11

              Certificate information is only provided if a certificate was used for pre-authentication.

              Pre-authentication types, ticket options and failure codes are defined in RFC 4120.

              If the ticket was malformed or damaged during transit and could not be decrypted, then many fields in
              this event might not be present.";Windows 8.1, Windows Server 2012 R2
4825;0;"A user was denied the access to Remote Desktop. By default, users are allowed to connect only if they are members of the Remote Desktop Users group or Administrators group.

Subject:
  User Name:    %1
  Domain:        %2
  Logon ID:    %3

Additional Information:
  Client Address:    %4


This event is generated when an authenticated user who is not allowed to log on remotely attempts to connect to this computer through Remote Desktop.";Windows Vista SP2, Windows Server 2008 SP2
4826;0;"Boot Configuration Data loaded.

              Subject:
                  Security ID:        %1
                  Account Name:        %2
                  Account Domain:        %3
                  Logon ID:        %4

              General Settings:
                  Load Options:        %5
                  Advanced Options:        %6
                  Configuration Access Policy:    %7
                  System Event Logging:    %8
                  Kernel Debugging:    %9
                  VSM Launch Type:    %10

              Signature Settings:
                  Test Signing:        %11
                  Flight Signing:        %12
                  Disable Integrity Checks:    %13

              HyperVisor Settings:
                  HyperVisor Load Options:    %14
                  HyperVisor Launch Type:    %15
                  HyperVisor Debugging:    %16
";Windows 10
4864;0;"A namespace collision was detected.

Target Type: %1
Target Name: %2
Forest Root: %3
Top Level Name: %4
DNS Name: %5
NetBIOS Name: %6
Security ID:  %7
New Flags: %8";Windows Vista, Windows Server 2008
4865;0;"A trusted forest information entry was added.

Subject:
 Security ID:  %10
 Account Name:  %11
 Account Domain:  %12
 Logon ID:  %13

Trust Information:
 Forest Root: %1
 Forest Root SID: %2
 Operation ID: %3
 Entry Type: %4
 Flags: %5
 Top Level Name: %6
 DNS Name: %7
 NetBIOS Name: %8
 Domain SID: %9";Windows Vista, Windows Server 2008
4866;0;"A trusted forest information entry was removed.

Subject:
 Security ID:  %10
 Account Name:  %11
 Account Domain:  %12
 Logon ID:  %13

Trust Information:
 Forest Root: %1
 Forest Root SID: %2
 Operation ID: %3
 Entry Type: %4
 Flags: %5
 Top Level Name: %6
 DNS Name: %7
 NetBIOS Name: %8
 Domain SID: %9";Windows Vista, Windows Server 2008
4867;0;"A trusted forest information entry was modified.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Trust Information:
 Forest Root: %5
 Forest Root SID: %6
 Operation ID: %7
 Entry Type: %8
 Flags: %9
 Top Level Name: %10
 DNS Name: %11
 NetBIOS Name: %12
 Domain SID: %13";Windows Vista, Windows Server 2008
4868;0;"The certificate manager denied a pending certificate request.
 
Request ID: %1";Windows Vista, Windows Server 2008
4869;0;"Certificate Services received a resubmitted certificate request.
 
Request ID: %1";Windows Vista, Windows Server 2008
4870;0;"Certificate Services revoked a certificate.
 
Serial Number: %1
Reason: %2";Windows Vista, Windows Server 2008
4871;0;"Certificate Services received a request to publish the certificate revocation list (CRL).
 
Next Update: %1
Publish Base: %2
Publish Delta: %3";Windows Vista, Windows Server 2008
4872;0;"Certificate Services published the certificate revocation list (CRL).
 
Base CRL: %1
CRL Number: %2
Key Container: %3
Next Publish: %4
Publish URLs: %5";Windows Vista, Windows Server 2008
4873;0;"A certificate request extension changed.
 
Request ID: %1
Name: %2
Type: %3
Flags: %4
Data: %5";Windows Vista, Windows Server 2008
4874;0;"One or more certificate request attributes changed.
 
Request ID: %1
Attributes: %2";Windows Vista, Windows Server 2008
4875;0;Certificate Services received a request to shut down.;Windows Vista, Windows Server 2008
4876;0;"Certificate Services backup started.

Backup Type: %1";Windows Vista, Windows Server 2008
4877;0;Certificate Services backup completed.;Windows Vista, Windows Server 2008
4878;0;Certificate Services restore started.;Windows Vista, Windows Server 2008
4879;0;Certificate Services restore completed.;Windows Vista, Windows Server 2008
4880;0;"Certificate Services started.
 
Certificate Database Hash: %1
Private Key Usage Count: %2
CA Certificate Hash: %3
CA Public Key Hash: %4";Windows Vista, Windows Server 2008
4881;0;"Certificate Services stopped.
 
Certificate Database Hash: %1
Private Key Usage Count: %2
CA Certificate Hash: %3
CA Public Key Hash: %4";Windows Vista, Windows Server 2008
4882;0;"The security permissions for Certificate Services changed.
 
%1";Windows Vista, Windows Server 2008
4883;0;"Certificate Services retrieved an archived key.
 
Request ID: %1";Windows Vista, Windows Server 2008
4884;0;"Certificate Services imported a certificate into its database.
 
Certificate: %1
Request ID: %2";Windows Vista, Windows Server 2008
4885;0;"The audit filter for Certificate Services changed.
 
Filter: %1";Windows Vista, Windows Server 2008
4886;0;"Certificate Services received a certificate request.
 
Request ID: %1
Requester: %2
Attributes: %3";Windows Vista, Windows Server 2008
4887;0;"Certificate Services approved a certificate request and issued a certificate.
 
Request ID: %1
Requester: %2
Attributes: %3
Disposition: %4
SKI:  %5
Subject: %6";Windows Vista, Windows Server 2008
4888;0;"Certificate Services denied a certificate request.
 
Request ID: %1
Requester: %2
Attributes: %3
Disposition: %4
SKI:  %5
Subject: %6";Windows Vista, Windows Server 2008
4889;0;"Certificate Services set the status of a certificate request to pending.
 
Request ID: %1
Requester: %2
Attributes: %3
Disposition: %4
SKI:  %5
Subject: %6";Windows Vista, Windows Server 2008
4890;0;"The certificate manager settings for Certificate Services changed.
 
Enable: %1

%2";Windows Vista, Windows Server 2008
4891;0;"A configuration entry changed in Certificate Services.
 
Node: %1
Entry: %2
Value: %3";Windows Vista, Windows Server 2008
4892;0;"A property of Certificate Services changed.
 
Property: %1
Index: %2
Type: %3
Value: %4";Windows Vista, Windows Server 2008
4893;0;"Certificate Services archived a key.
 
Request ID: %1
Requester: %2
KRA Hashes: %3";Windows Vista, Windows Server 2008
4894;0;"Certificate Services imported and archived a key.
 
Request ID: %1";Windows Vista, Windows Server 2008
4895;0;"Certificate Services published the CA certificate to Active Directory Domain Services.
 
Certificate Hash: %1
Valid From: %2
Valid To:  %3";Windows Vista, Windows Server 2008
4896;0;"One or more rows have been deleted from the certificate database.
 
Table ID: %1
Filter: %2
Rows Deleted: %3";Windows Vista, Windows Server 2008
4897;0;Role separation enabled.;Windows Vista, Windows Server 2008
4898;0;"Certificate Services loaded a template.

%1 v%2 (Schema V%3)
%4
%5

Template Information:
 Template Content:  %7
 Security Descriptor:  %8

Additional Information:
 Domain Controller: %6";Windows Vista, Windows Server 2008
4899;0;"A Certificate Services template was updated.

%1 v%2 (Schema V%3)
%4
%5

Template Change Information:
 Old Template Content: %8
 New Template Content:  %7

Additional Information:
 Domain Controller: %6";Windows Vista, Windows Server 2008
4900;0;"Certificate Services template security was updated.

%1 v%2 (Schema V%3)
%4
%5

Template Change Information:
 Old Template Content:  %9
 New Template Content: %7
 Old Security Descriptor:  %10
 New Security Descriptor:  %8

Additional Information:
 Domain Controller: %6";Windows Vista, Windows Server 2008
4902;0;"The Per-user audit policy table was created.

Number of Elements: %1
Policy ID: %2";Windows Vista, Windows Server 2008
4904;0;"An attempt was made to register a security event source.

Subject :
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Process:
 Process ID: %7
 Process Name: %8

Event Source:
 Source Name: %5
 Event Source ID: %6";Windows Vista, Windows Server 2008
4905;0;"An attempt was made to unregister a security event source.

Subject
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Process:
 Process ID: %7
 Process Name: %8

Event Source:
 Source Name: %5
 Event Source ID: %6";Windows Vista, Windows Server 2008
4906;0;"The CrashOnAuditFail value has changed.

New Value of CrashOnAuditFail: %1";Windows Vista, Windows Server 2008
4907;0;"Auditing settings on object were changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Server: %5
 Object Type: %6
 Object Name: %7
 Handle ID: %8

Process Information:
 Process ID: %11
 Process Name: %12

Auditing Settings:
 Original Security Descriptor: %9
 New Security Descriptor:  %10";Windows Vista, Windows Server 2008
4908;0;"Special Groups Logon table modified.

Special Groups: %1

This event is generated when the list of special groups is updated in the registry or through security policy. The updated list of special groups is indicated in the event.";Windows Vista, Windows Server 2008
4909;0;"The local policy settings for the TBS were changed.

Old Blocked Ordinals: %1
New Blocked Ordinals: %2";Windows Vista, Windows Server 2008
4910;0;"The group policy settings for the TBS were changed.

Group Policy Setting:  Ignore Default Settings
 Old Value:  %1
 New Value:  %2

Group Policy Setting:  Ignore Local Settings
 Old Value:  %3
 New Value:  %4

Old Blocked Ordinals: %5
New Blocked Ordinals: %6";Windows Vista, Windows Server 2008
4911;0;"Resource attributes of the object were changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Server:  %5
 Object Type: %6
 Object Name: %7
 Handle ID: %8
 
Process Information: 
  Process ID: %9
  Process Name: %10 
 
Resource Attributes: 
  Original Security Descriptor: %11 
  New Security Descriptor: %12 ";Windows 8, Windows Server 2012
4912;0;"Per User Audit Policy was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Policy For Account:
 Security ID:  %5

Policy Change Details:
 Category: %6
 Subcategory: %7
 Subcategory GUID: %8
 Changes: %9";Windows Vista, Windows Server 2008
4913;0;"Central Access Policy on the object was changed.

Subject:
 Security ID:  %1
 Account Name:  %2
 Account Domain:  %3
 Logon ID:  %4

Object:
 Object Server:  %5
 Object Type: %6
 Object Name: %7
 Handle ID: %8
 
Process Information: 
  Process ID: %11
  Process Name: %12 
 
Central Policy ID: 
  Original Security Descriptor: %9 
  New Security Descriptor: %10";Windows 8, Windows Server 2012
4928;0;"An Active Directory replica source naming context was established.

Destination DRA: %1
Source DRA: %2
Source Address: %3
Naming Context: %4
Options:  %5
Status Code: %6";Windows Vista, Windows Server 2008
4929;0;"An Active Directory replica source naming context was removed.

Destination DRA: %1
Source DRA: %2
Source Address: %3
Naming Context: %4
Options:  %5
Status Code: %6";Windows Vista, Windows Server 2008
4930;0;"An Active Directory replica source naming context was modified.

Destination DRA: %1
Source DRA: %2
Source Address: %3
Naming Context: %4
Options:  %5
Status Code: %6";Windows Vista, Windows Server 2008
4931;0;"An Active Directory replica destination naming context was modified.

Destination DRA: %1
Source DRA: %2
Destination Address: %3
Naming Context: %4
Options:  %5
Status Code: %6";Windows Vista, Windows Server 2008
4932;0;"Synchronization of a replica of an Active Directory naming context has begun.

Destination DRA: %1
Source DRA: %2
Naming Context: %3
Options:  %4
Session ID: %5
Start USN: %6";Windows Vista, Windows Server 2008
4933;0;"Synchronization of a replica of an Active Directory naming context has ended.

Destination DRA: %1
Source DRA: %2
Naming Context: %3
Options:  %4
Session ID: %5
End USN: %6
Status Code: %7";Windows Vista, Windows Server 2008
4934;0;"Attributes of an Active Directory object were replicated.

Session ID: %1
Object:  %2
Attribute: %3
Type of change: %4
New Value: %5
USN:  %6
Status Code: %7";Windows Vista, Windows Server 2008
4935;0;"Replication failure begins.

Replication Event: %1
Audit Status Code: %2";Windows Vista, Windows Server 2008
4936;0;"Replication failure ends.

Replication Event: %1
Audit Status Code: %2
Replication Status Code: %3";Windows Vista, Windows Server 2008
4937;0;"A lingering object was removed from a replica.

Destination DRA: %1
Source DRA: %2
Object: %3
Options: %4
Status Code: %5";Windows Vista, Windows Server 2008
4944;0;"The following policy was active when the Windows Firewall started.

Group Policy Applied: %1
Profile Used: %2
Operational mode: %3
Allow Remote Administration: %4
Allow Unicast Responses to Multicast/Broadcast Traffic: %5
Security Logging:
 Log Dropped Packets: %6
 Log Successful Connections: %7";Windows Vista, Windows Server 2008
4945;0;"A rule was listed when the Windows Firewall started.
 
Profile used: %1

Rule:
 Rule ID: %2
 Rule Name: %3";Windows Vista, Windows Server 2008
4946;0;"A change has been made to Windows Firewall exception list. A rule was added.
 
Profile Changed: %1

Added Rule:
 Rule ID: %2
 Rule Name: %3";Windows Vista, Windows Server 2008
4947;0;"A change has been made to Windows Firewall exception list. A rule was modified.
 
Profile Changed: %1

Modified Rule:
 Rule ID: %2
 Rule Name: %3";Windows Vista, Windows Server 2008
4948;0;"A change has been made to Windows Firewall exception list. A rule was deleted.
 
Profile Changed: %1

Deleted Rule:
 Rule ID: %2
 Rule Name: %3";Windows Vista, Windows Server 2008
4949;0;Windows Firewall settings were restored to the default values.;Windows Vista, Windows Server 2008
4950;0;"A Windows Firewall setting has changed.
 
Profile That Was Changed: %1

New Setting:
 Type: %2
 Value: %3";Windows Vista, Windows Server 2008
4951;0;"A rule has been ignored because its major version number was not recognized by Windows Firewall.
 
Profile: %1

Ignored Rule:
 ID: %2
 Name: %3";Windows Vista, Windows Server 2008
4952;0;"Parts of a rule have been ignored because its minor version number was not recognized by Windows Firewall. The other parts of the rule will be enforced.
 
Profile: %1

Partially Ignored Rule:
 ID: %2
 Name: %3";Windows Vista, Windows Server 2008
4953;0;"A rule has been ignored by Windows Firewall because it could not parse the rule.
 
Profile: %1

Reason for Rejection: %2

Rule:
 ID: %3
 Name: %4";Windows Vista, Windows Server 2008
4954;0;Windows Firewall Group Policy settings has changed. The new settings have been applied.;Windows Vista, Windows Server 2008
4956;0;"Windows Firewall has changed the active profile.

New Active Profile: %1";Windows Vista, Windows Server 2008
4957;0;"Windows Firewall did not apply the following rule.

Rule Information:
 ID: %1
 Name: %2

Error Information:
 Reason: %3 resolved to an empty set.";Windows Vista, Windows Server 2008
4958;0;"Windows Firewall did not apply the following rule because the rule referred to items not configured on this computer.

Rule Information:
 ID: %1
 Name: %2

Error Information:
 Error: %3
 Reason: %4";Windows Vista, Windows Server 2008
